"","line_number","Chapter","word"
"11355",1321,7,"e"
"11356",1321,7,"e"
"11357",1321,7,"ain't"
"11358",1321,7,"gart"
"11359",1321,7,"no"
"11360",1321,7,"ed"
"11361",1321,7,"at"
"11362",1321,7,"all"
"11363",1321,7,"you"
"11364",1321,7,"just"
"11365",1322,7,"missed"
"11366",1322,7,"en"
"11367",1324,7,"there"
"11368",1324,7,"was"
"11369",1324,7,"a"
"11370",1324,7,"disturbance"
"11371",1324,7,"behind"
"11372",1324,7,"and"
"11373",1324,7,"the"
"11374",1324,7,"speaker"
"11375",1324,7,"stopped"
"11376",1324,7,"to"
"11377",1324,7,"step"
"11378",1325,7,"aside"
"11379",1325,7,"for"
"11380",1325,7,"a"
"11381",1325,7,"little"
"11382",1325,7,"procession"
"11383",1325,7,"that"
"11384",1325,7,"was"
"11385",1325,7,"marching"
"11386",1325,7,"very"
"11387",1325,7,"resolutely"
"11388",1326,7,"towards"
"11389",1326,7,"the"
"11390",1326,7,"house"
"11391",1326,7,"first"
"11392",1326,7,"mr"
"11393",1326,7,"hall"
"11394",1326,7,"very"
"11395",1326,7,"red"
"11396",1326,7,"and"
"11397",1326,7,"determined"
"11398",1326,7,"then"
"11399",1327,7,"mr"
"11400",1327,7,"bobby"
"11401",1327,7,"jaffers"
"11402",1327,7,"the"
"11403",1327,7,"village"
"11404",1327,7,"constable"
"11405",1327,7,"and"
"11406",1327,7,"then"
"11407",1327,7,"the"
"11408",1327,7,"wary"
"11409",1327,7,"mr"
"11410",1328,7,"wadgers"
"11411",1328,7,"they"
"11412",1328,7,"had"
"11413",1328,7,"come"
"11414",1328,7,"now"
"11415",1328,7,"armed"
"11416",1328,7,"with"
"11417",1328,7,"a"
"11418",1328,7,"warrant"
"11419",1330,7,"people"
"11420",1330,7,"shouted"
"11421",1330,7,"conflicting"
"11422",1330,7,"information"
"11423",1330,7,"of"
"11424",1330,7,"the"
"11425",1330,7,"recent"
"11426",1330,7,"circumstances"
"11427",1331,7,"ed"
"11428",1331,7,"or"
"11429",1331,7,"no"
"11430",1331,7,"ed"
"11431",1331,7,"said"
"11432",1331,7,"jaffers"
"11433",1331,7,"i"
"11434",1331,7,"got"
"11435",1331,7,"to"
"11436",1331,7,"rest"
"11437",1331,7,"en"
"11438",1331,7,"and"
"11439",1331,7,"rest"
"11440",1331,7,"en"
"11441",1331,7,"i"
"11442",1332,7,"_will_"
"11443",1334,7,"mr"
"11444",1334,7,"hall"
"11445",1334,7,"marched"
"11446",1334,7,"up"
"11447",1334,7,"the"
"11448",1334,7,"steps"
"11449",1334,7,"marched"
"11450",1334,7,"straight"
"11451",1334,7,"to"
"11452",1334,7,"the"
"11453",1334,7,"door"
"11454",1334,7,"of"
"11455",1334,7,"the"
"11456",1335,7,"parlour"
"11457",1335,7,"and"
"11458",1335,7,"flung"
"11459",1335,7,"it"
"11460",1335,7,"open"
"11461",1335,7,"constable"
"11462",1335,7,"he"
"11463",1335,7,"said"
"11464",1335,7,"do"
"11465",1335,7,"your"
"11466",1335,7,"duty"
"11467",1337,7,"jaffers"
"11468",1337,7,"marched"
"11469",1337,7,"in"
"11470",1337,7,"hall"
"11471",1337,7,"next"
"11472",1337,7,"wadgers"
"11473",1337,7,"last"
"11474",1337,7,"they"
"11475",1337,7,"saw"
"11476",1337,7,"in"
"11477",1337,7,"the"
"11478",1337,7,"dim"
"11479",1338,7,"light"
"11480",1338,7,"the"
"11481",1338,7,"headless"
"11482",1338,7,"figure"
"11483",1338,7,"facing"
"11484",1338,7,"them"
"11485",1338,7,"with"
"11486",1338,7,"a"
"11487",1338,7,"gnawed"
"11488",1338,7,"crust"
"11489",1338,7,"of"
"11490",1338,7,"bread"
"11491",1339,7,"in"
"11492",1339,7,"one"
"11493",1339,7,"gloved"
"11494",1339,7,"hand"
"11495",1339,7,"and"
"11496",1339,7,"a"
"11497",1339,7,"chunk"
"11498",1339,7,"of"
"11499",1339,7,"cheese"
"11500",1339,7,"in"
"11501",1339,7,"the"
"11502",1339,7,"other"
"11503",1341,7,"that's"
"11504",1341,7,"him"
"11505",1341,7,"said"
"11506",1341,7,"hall"
"11507",1343,7,"what"
"11508",1343,7,"the"
"11509",1343,7,"devil's"
"11510",1343,7,"this"
"11511",1343,7,"came"
"11512",1343,7,"in"
"11513",1343,7,"a"
"11514",1343,7,"tone"
"11515",1343,7,"of"
"11516",1343,7,"angry"
"11517",1343,7,"expostulation"
"11518",1343,7,"from"
"11519",1344,7,"above"
"11520",1344,7,"the"
"11521",1344,7,"collar"
"11522",1344,7,"of"
"11523",1344,7,"the"
"11524",1344,7,"figure"
"11525",1346,7,"you're"
"11526",1346,7,"a"
"11527",1346,7,"damned"
"11528",1346,7,"rum"
"11529",1346,7,"customer"
"11530",1346,7,"mister"
"11531",1346,7,"said"
"11532",1346,7,"mr"
"11533",1346,7,"jaffers"
"11534",1346,7,"but"
"11535",1346,7,"ed"
"11536",1347,7,"or"
"11537",1347,7,"no"
"11538",1347,7,"ed"
"11539",1347,7,"the"
"11540",1347,7,"warrant"
"11541",1347,7,"says"
"11542",1347,7,"body"
"11543",1347,7,"and"
"11544",1347,7,"duty's"
"11545",1347,7,"duty"
"11546",1349,7,"keep"
"11547",1349,7,"off"
"11548",1349,7,"said"
"11549",1349,7,"the"
"11550",1349,7,"figure"
"11551",1349,7,"starting"
"11552",1349,7,"back"
"11553",1351,7,"abruptly"
"11554",1351,7,"he"
"11555",1351,7,"whipped"
"11556",1351,7,"down"
"11557",1351,7,"the"
"11558",1351,7,"bread"
"11559",1351,7,"and"
"11560",1351,7,"cheese"
"11561",1351,7,"and"
"11562",1351,7,"mr"
"11563",1351,7,"hall"
"11564",1351,7,"just"
"11565",1352,7,"grasped"
"11566",1352,7,"the"
"11567",1352,7,"knife"
"11568",1352,7,"on"
"11569",1352,7,"the"
"11570",1352,7,"table"
"11571",1352,7,"in"
"11572",1352,7,"time"
"11573",1352,7,"to"
"11574",1352,7,"save"
"11575",1352,7,"it"
"11576",1352,7,"off"
"11577",1352,7,"came"
"11578",1352,7,"the"
"11579",1353,7,"stranger's"
"11580",1353,7,"left"
"11581",1353,7,"glove"
"11582",1353,7,"and"
"11583",1353,7,"was"
"11584",1353,7,"slapped"
"11585",1353,7,"in"
"11586",1353,7,"jaffers"
"11587",1353,7,"face"
"11588",1353,7,"in"
"11589",1353,7,"another"
"11590",1354,7,"moment"
"11591",1354,7,"jaffers"
"11592",1354,7,"cutting"
"11593",1354,7,"short"
"11594",1354,7,"some"
"11595",1354,7,"statement"
"11596",1354,7,"concerning"
"11597",1354,7,"a"
"11598",1354,7,"warrant"
"11599",1355,7,"had"
"11600",1355,7,"gripped"
"11601",1355,7,"him"
"11602",1355,7,"by"
"11603",1355,7,"the"
"11604",1355,7,"handless"
"11605",1355,7,"wrist"
"11606",1355,7,"and"
"11607",1355,7,"caught"
"11608",1355,7,"his"
"11609",1355,7,"invisible"
"11610",1356,7,"throat"
"11611",1356,7,"he"
"11612",1356,7,"got"
"11613",1356,7,"a"
"11614",1356,7,"sounding"
"11615",1356,7,"kick"
"11616",1356,7,"on"
"11617",1356,7,"the"
"11618",1356,7,"shin"
"11619",1356,7,"that"
"11620",1356,7,"made"
"11621",1356,7,"him"
"11622",1356,7,"shout"
"11623",1356,7,"but"
"11624",1357,7,"he"
"11625",1357,7,"kept"
"11626",1357,7,"his"
"11627",1357,7,"grip"
"11628",1357,7,"hall"
"11629",1357,7,"sent"
"11630",1357,7,"the"
"11631",1357,7,"knife"
"11632",1357,7,"sliding"
"11633",1357,7,"along"
"11634",1357,7,"the"
"11635",1357,7,"table"
"11636",1357,7,"to"
"11637",1358,7,"wadgers"
"11638",1358,7,"who"
"11639",1358,7,"acted"
"11640",1358,7,"as"
"11641",1358,7,"goal"
"11642",1358,7,"keeper"
"11643",1358,7,"for"
"11644",1358,7,"the"
"11645",1358,7,"offensive"
"11646",1358,7,"so"
"11647",1358,7,"to"
"11648",1358,7,"speak"
"11649",1359,7,"and"
"11650",1359,7,"then"
"11651",1359,7,"stepped"
"11652",1359,7,"forward"
"11653",1359,7,"as"
"11654",1359,7,"jaffers"
"11655",1359,7,"and"
"11656",1359,7,"the"
"11657",1359,7,"stranger"
"11658",1359,7,"swayed"
"11659",1359,7,"and"
"11660",1360,7,"staggered"
"11661",1360,7,"towards"
"11662",1360,7,"him"
"11663",1360,7,"clutching"
"11664",1360,7,"and"
"11665",1360,7,"hitting"
"11666",1360,7,"in"
"11667",1360,7,"a"
"11668",1360,7,"chair"
"11669",1360,7,"stood"
"11670",1360,7,"in"
"11671",1361,7,"the"
"11672",1361,7,"way"
"11673",1361,7,"and"
"11674",1361,7,"went"
"11675",1361,7,"aside"
"11676",1361,7,"with"
"11677",1361,7,"a"
"11678",1361,7,"crash"
"11679",1361,7,"as"
"11680",1361,7,"they"
"11681",1361,7,"came"
"11682",1361,7,"down"
"11683",1361,7,"together"
"11684",1363,7,"get"
"11685",1363,7,"the"
"11686",1363,7,"feet"
"11687",1363,7,"said"
"11688",1363,7,"jaffers"
"11689",1363,7,"between"
"11690",1363,7,"his"
"11691",1363,7,"teeth"
"11692",1365,7,"mr"
"11693",1365,7,"hall"
"11694",1365,7,"endeavouring"
"11695",1365,7,"to"
"11696",1365,7,"act"
"11697",1365,7,"on"
"11698",1365,7,"instructions"
"11699",1365,7,"received"
"11700",1365,7,"a"
"11701",1365,7,"sounding"
"11702",1366,7,"kick"
"11703",1366,7,"in"
"11704",1366,7,"the"
"11705",1366,7,"ribs"
"11706",1366,7,"that"
"11707",1366,7,"disposed"
"11708",1366,7,"of"
"11709",1366,7,"him"
"11710",1366,7,"for"
"11711",1366,7,"a"
"11712",1366,7,"moment"
"11713",1366,7,"and"
"11714",1366,7,"mr"
"11715",1367,7,"wadgers"
"11716",1367,7,"seeing"
"11717",1367,7,"the"
"11718",1367,7,"decapitated"
"11719",1367,7,"stranger"
"11720",1367,7,"had"
"11721",1367,7,"rolled"
"11722",1367,7,"over"
"11723",1367,7,"and"
"11724",1367,7,"got"
"11725",1368,7,"the"
"11726",1368,7,"upper"
"11727",1368,7,"side"
"11728",1368,7,"of"
"11729",1368,7,"jaffers"
"11730",1368,7,"retreated"
"11731",1368,7,"towards"
"11732",1368,7,"the"
"11733",1368,7,"door"
"11734",1368,7,"knife"
"11735",1368,7,"in"
"11736",1369,7,"hand"
"11737",1369,7,"and"
"11738",1369,7,"so"
"11739",1369,7,"collided"
"11740",1369,7,"with"
"11741",1369,7,"mr"
"11742",1369,7,"huxter"
"11743",1369,7,"and"
"11744",1369,7,"the"
"11745",1369,7,"sidderbridge"
"11746",1369,7,"carter"
"11747",1370,7,"coming"
"11748",1370,7,"to"
"11749",1370,7,"the"
"11750",1370,7,"rescue"
"11751",1370,7,"of"
"11752",1370,7,"law"
"11753",1370,7,"and"
"11754",1370,7,"order"
"11755",1370,7,"at"
"11756",1370,7,"the"
"11757",1370,7,"same"
"11758",1370,7,"moment"
"11759",1370,7,"down"
"11760",1370,7,"came"
"11761",1371,7,"three"
"11762",1371,7,"or"
"11763",1371,7,"four"
"11764",1371,7,"bottles"
"11765",1371,7,"from"
"11766",1371,7,"the"
"11767",1371,7,"chiffonnier"
"11768",1371,7,"and"
"11769",1371,7,"shot"
"11770",1371,7,"a"
"11771",1371,7,"web"
"11772",1371,7,"of"
"11773",1372,7,"pungency"
"11774",1372,7,"into"
"11775",1372,7,"the"
"11776",1372,7,"air"
"11777",1372,7,"of"
"11778",1372,7,"the"
"11779",1372,7,"room"
"11780",1374,7,"i'll"
"11781",1374,7,"surrender"
"11782",1374,7,"cried"
"11783",1374,7,"the"
"11784",1374,7,"stranger"
"11785",1374,7,"though"
"11786",1374,7,"he"
"11787",1374,7,"had"
"11788",1374,7,"jaffers"
"11789",1374,7,"down"
"11790",1375,7,"and"
"11791",1375,7,"in"
"11792",1375,7,"another"
"11793",1375,7,"moment"
"11794",1375,7,"he"
"11795",1375,7,"stood"
"11796",1375,7,"up"
"11797",1375,7,"panting"
"11798",1375,7,"a"
"11799",1375,7,"strange"
"11800",1375,7,"figure"
"11801",1376,7,"headless"
"11802",1376,7,"and"
"11803",1376,7,"handless"
"11804",1376,7,"for"
"11805",1376,7,"he"
"11806",1376,7,"had"
"11807",1376,7,"pulled"
"11808",1376,7,"off"
"11809",1376,7,"his"
"11810",1376,7,"right"
"11811",1376,7,"glove"
"11812",1376,7,"now"
"11813",1377,7,"as"
"11814",1377,7,"well"
"11815",1377,7,"as"
"11816",1377,7,"his"
"11817",1377,7,"left"
"11818",1377,7,"it's"
"11819",1377,7,"no"
"11820",1377,7,"good"
"11821",1377,7,"he"
"11822",1377,7,"said"
"11823",1377,7,"as"
"11824",1377,7,"if"
"11825",1377,7,"sobbing"
"11826",1377,7,"for"
"11827",1378,7,"breath"
"11828",1380,7,"it"
"11829",1380,7,"was"
"11830",1380,7,"the"
"11831",1380,7,"strangest"
"11832",1380,7,"thing"
"11833",1380,7,"in"
"11834",1380,7,"the"
"11835",1380,7,"world"
"11836",1380,7,"to"
"11837",1380,7,"hear"
"11838",1380,7,"that"
"11839",1380,7,"voice"
"11840",1380,7,"coming"
"11841",1381,7,"as"
"11842",1381,7,"if"
"11843",1381,7,"out"
"11844",1381,7,"of"
"11845",1381,7,"empty"
"11846",1381,7,"space"
"11847",1381,7,"but"
"11848",1381,7,"the"
"11849",1381,7,"sussex"
"11850",1381,7,"peasants"
"11851",1381,7,"are"
"11852",1381,7,"perhaps"
"11853",1381,7,"the"
"11854",1382,7,"most"
"11855",1382,7,"matter"
"11856",1382,7,"of"
"11857",1382,7,"fact"
"11858",1382,7,"people"
"11859",1382,7,"under"
"11860",1382,7,"the"
"11861",1382,7,"sun"
"11862",1382,7,"jaffers"
"11863",1382,7,"got"
"11864",1382,7,"up"
"11865",1382,7,"also"
"11866",1382,7,"and"
"11867",1383,7,"produced"
"11868",1383,7,"a"
"11869",1383,7,"pair"
"11870",1383,7,"of"
"11871",1383,7,"handcuffs"
"11872",1383,7,"then"
"11873",1383,7,"he"
"11874",1383,7,"stared"
"11875",1385,7,"i"
"11876",1385,7,"say"
"11877",1385,7,"said"
"11878",1385,7,"jaffers"
"11879",1385,7,"brought"
"11880",1385,7,"up"
"11881",1385,7,"short"
"11882",1385,7,"by"
"11883",1385,7,"a"
"11884",1385,7,"dim"
"11885",1385,7,"realization"
"11886",1385,7,"of"
"11887",1385,7,"the"
"11888",1386,7,"incongruity"
"11889",1386,7,"of"
"11890",1386,7,"the"
"11891",1386,7,"whole"
"11892",1386,7,"business"
"11893",1386,7,"darn"
"11894",1386,7,"it"
"11895",1386,7,"can't"
"11896",1386,7,"use"
"11897",1386,7,"em"
"11898",1386,7,"as"
"11899",1386,7,"i"
"11900",1386,7,"can"
"11901",1387,7,"see"
"11902",1389,7,"the"
"11903",1389,7,"stranger"
"11904",1389,7,"ran"
"11905",1389,7,"his"
"11906",1389,7,"arm"
"11907",1389,7,"down"
"11908",1389,7,"his"
"11909",1389,7,"waistcoat"
"11910",1389,7,"and"
"11911",1389,7,"as"
"11912",1389,7,"if"
"11913",1389,7,"by"
"11914",1389,7,"a"
"11915",1389,7,"miracle"
"11916",1390,7,"the"
"11917",1390,7,"buttons"
"11918",1390,7,"to"
"11919",1390,7,"which"
"11920",1390,7,"his"
"11921",1390,7,"empty"
"11922",1390,7,"sleeve"
"11923",1390,7,"pointed"
"11924",1390,7,"became"
"11925",1390,7,"undone"
"11926",1390,7,"then"
"11927",1391,7,"he"
"11928",1391,7,"said"
"11929",1391,7,"something"
"11930",1391,7,"about"
"11931",1391,7,"his"
"11932",1391,7,"shin"
"11933",1391,7,"and"
"11934",1391,7,"stooped"
"11935",1391,7,"down"
"11936",1391,7,"he"
"11937",1391,7,"seemed"
"11938",1391,7,"to"
"11939",1391,7,"be"
"11940",1392,7,"fumbling"
"11941",1392,7,"with"
"11942",1392,7,"his"
"11943",1392,7,"shoes"
"11944",1392,7,"and"
"11945",1392,7,"socks"
"11946",1394,7,"why"
"11947",1394,7,"said"
"11948",1394,7,"huxter"
"11949",1394,7,"suddenly"
"11950",1394,7,"that's"
"11951",1394,7,"not"
"11952",1394,7,"a"
"11953",1394,7,"man"
"11954",1394,7,"at"
"11955",1394,7,"all"
"11956",1394,7,"it's"
"11957",1394,7,"just"
"11958",1395,7,"empty"
"11959",1395,7,"clothes"
"11960",1395,7,"look"
"11961",1395,7,"you"
"11962",1395,7,"can"
"11963",1395,7,"see"
"11964",1395,7,"down"
"11965",1395,7,"his"
"11966",1395,7,"collar"
"11967",1395,7,"and"
"11968",1395,7,"the"
"11969",1395,7,"linings"
"11970",1395,7,"of"
"11971",1396,7,"his"
"11972",1396,7,"clothes"
"11973",1396,7,"i"
"11974",1396,7,"could"
"11975",1396,7,"put"
"11976",1396,7,"my"
"11977",1396,7,"arm"
"11978",1398,7,"he"
"11979",1398,7,"extended"
"11980",1398,7,"his"
"11981",1398,7,"hand"
"11982",1398,7,"it"
"11983",1398,7,"seemed"
"11984",1398,7,"to"
"11985",1398,7,"meet"
"11986",1398,7,"something"
"11987",1398,7,"in"
"11988",1398,7,"mid"
"11989",1398,7,"air"
"11990",1398,7,"and"
"11991",1399,7,"he"
"11992",1399,7,"drew"
"11993",1399,7,"it"
"11994",1399,7,"back"
"11995",1399,7,"with"
"11996",1399,7,"a"
"11997",1399,7,"sharp"
"11998",1399,7,"exclamation"
"11999",1399,7,"i"
"12000",1399,7,"wish"
"12001",1399,7,"you'd"
"12002",1399,7,"keep"
"12003",1399,7,"your"
"12004",1400,7,"fingers"
"12005",1400,7,"out"
"12006",1400,7,"of"
"12007",1400,7,"my"
"12008",1400,7,"eye"
"12009",1400,7,"said"
"12010",1400,7,"the"
"12011",1400,7,"aerial"
"12012",1400,7,"voice"
"12013",1400,7,"in"
"12014",1400,7,"a"
"12015",1400,7,"tone"
"12016",1400,7,"of"
"12017",1400,7,"savage"
"12018",1401,7,"expostulation"
"12019",1401,7,"the"
"12020",1401,7,"fact"
"12021",1401,7,"is"
"12022",1401,7,"i'm"
"12023",1401,7,"all"
"12024",1401,7,"here"
"12025",1401,7,"head"
"12026",1401,7,"hands"
"12027",1401,7,"legs"
"12028",1401,7,"and"
"12029",1402,7,"all"
"12030",1402,7,"the"
"12031",1402,7,"rest"
"12032",1402,7,"of"
"12033",1402,7,"it"
"12034",1402,7,"but"
"12035",1402,7,"it"
"12036",1402,7,"happens"
"12037",1402,7,"i'm"
"12038",1402,7,"invisible"
"12039",1402,7,"it's"
"12040",1402,7,"a"
"12041",1402,7,"confounded"
"12042",1403,7,"nuisance"
"12043",1403,7,"but"
"12044",1403,7,"i"
"12045",1403,7,"am"
"12046",1403,7,"that's"
"12047",1403,7,"no"
"12048",1403,7,"reason"
"12049",1403,7,"why"
"12050",1403,7,"i"
"12051",1403,7,"should"
"12052",1403,7,"be"
"12053",1403,7,"poked"
"12054",1403,7,"to"
"12055",1404,7,"pieces"
"12056",1404,7,"by"
"12057",1404,7,"every"
"12058",1404,7,"stupid"
"12059",1404,7,"bumpkin"
"12060",1404,7,"in"
"12061",1404,7,"iping"
"12062",1404,7,"is"
"12063",1404,7,"it"
"12064",1406,7,"the"
"12065",1406,7,"suit"
"12066",1406,7,"of"
"12067",1406,7,"clothes"
"12068",1406,7,"now"
"12069",1406,7,"all"
"12070",1406,7,"unbuttoned"
"12071",1406,7,"and"
"12072",1406,7,"hanging"
"12073",1406,7,"loosely"
"12074",1406,7,"upon"
"12075",1407,7,"its"
"12076",1407,7,"unseen"
"12077",1407,7,"supports"
"12078",1407,7,"stood"
"12079",1407,7,"up"
"12080",1407,7,"arms"
"12081",1407,7,"akimbo"
"12082",1409,7,"several"
"12083",1409,7,"other"
"12084",1409,7,"of"
"12085",1409,7,"the"
"12086",1409,7,"men"
"12087",1409,7,"folks"
"12088",1409,7,"had"
"12089",1409,7,"now"
"12090",1409,7,"entered"
"12091",1409,7,"the"
"12092",1409,7,"room"
"12093",1409,7,"so"
"12094",1409,7,"that"
"12095",1409,7,"it"
"12096",1410,7,"was"
"12097",1410,7,"closely"
"12098",1410,7,"crowded"
"12099",1410,7,"invisible"
"12100",1410,7,"eh"
"12101",1410,7,"said"
"12102",1410,7,"huxter"
"12103",1410,7,"ignoring"
"12104",1410,7,"the"
"12105",1411,7,"stranger's"
"12106",1411,7,"abuse"
"12107",1411,7,"who"
"12108",1411,7,"ever"
"12109",1411,7,"heard"
"12110",1411,7,"the"
"12111",1411,7,"likes"
"12112",1411,7,"of"
"12113",1411,7,"that"
"12114",1413,7,"it's"
"12115",1413,7,"strange"
"12116",1413,7,"perhaps"
"12117",1413,7,"but"
"12118",1413,7,"it's"
"12119",1413,7,"not"
"12120",1413,7,"a"
"12121",1413,7,"crime"
"12122",1413,7,"why"
"12123",1413,7,"am"
"12124",1413,7,"i"
"12125",1413,7,"assaulted"
"12126",1413,7,"by"
"12127",1414,7,"a"
"12128",1414,7,"policeman"
"12129",1414,7,"in"
"12130",1414,7,"this"
"12131",1414,7,"fashion"
"12132",1416,7,"ah"
"12133",1416,7,"that's"
"12134",1416,7,"a"
"12135",1416,7,"different"
"12136",1416,7,"matter"
"12137",1416,7,"said"
"12138",1416,7,"jaffers"
"12139",1416,7,"no"
"12140",1416,7,"doubt"
"12141",1416,7,"you"
"12142",1416,7,"are"
"12143",1416,7,"a"
"12144",1417,7,"bit"
"12145",1417,7,"difficult"
"12146",1417,7,"to"
"12147",1417,7,"see"
"12148",1417,7,"in"
"12149",1417,7,"this"
"12150",1417,7,"light"
"12151",1417,7,"but"
"12152",1417,7,"i"
"12153",1417,7,"got"
"12154",1417,7,"a"
"12155",1417,7,"warrant"
"12156",1417,7,"and"
"12157",1417,7,"it's"
"12158",1418,7,"all"
"12159",1418,7,"correct"
"12160",1418,7,"what"
"12161",1418,7,"i'm"
"12162",1418,7,"after"
"12163",1418,7,"ain't"
"12164",1418,7,"no"
"12165",1418,7,"invisibility"
"12166",1418,7,"it's"
"12167",1418,7,"burglary"
"12168",1419,7,"there's"
"12169",1419,7,"a"
"12170",1419,7,"house"
"12171",1419,7,"been"
"12172",1419,7,"broke"
"12173",1419,7,"into"
"12174",1419,7,"and"
"12175",1419,7,"money"
"12176",1419,7,"took"
"12177",1421,7,"well"
"12178",1423,7,"and"
"12179",1423,7,"circumstances"
"12180",1423,7,"certainly"
"12181",1423,7,"point"
"12182",1425,7,"stuff"
"12183",1425,7,"and"
"12184",1425,7,"nonsense"
"12185",1425,7,"said"
"12186",1425,7,"the"
"12187",1425,7,"invisible"
"12188",1425,7,"man"
"12189",1427,7,"i"
"12190",1427,7,"hope"
"12191",1427,7,"so"
"12192",1427,7,"sir"
"12193",1427,7,"but"
"12194",1427,7,"i've"
"12195",1427,7,"got"
"12196",1427,7,"my"
"12197",1427,7,"instructions"
"12198",1429,7,"well"
"12199",1429,7,"said"
"12200",1429,7,"the"
"12201",1429,7,"stranger"
"12202",1429,7,"i'll"
"12203",1429,7,"come"
"12204",1429,7,"i'll"
"12205",1429,7,"_come_"
"12206",1429,7,"but"
"12207",1429,7,"no"
"12208",1430,7,"handcuffs"
"12209",1432,7,"it's"
"12210",1432,7,"the"
"12211",1432,7,"regular"
"12212",1432,7,"thing"
"12213",1432,7,"said"
"12214",1432,7,"jaffers"
"12215",1434,7,"no"
"12216",1434,7,"handcuffs"
"12217",1434,7,"stipulated"
"12218",1434,7,"the"
"12219",1434,7,"stranger"
"12220",1436,7,"pardon"
"12221",1436,7,"me"
"12222",1436,7,"said"
"12223",1436,7,"jaffers"
"12224",1438,7,"abruptly"
"12225",1438,7,"the"
"12226",1438,7,"figure"
"12227",1438,7,"sat"
"12228",1438,7,"down"
"12229",1438,7,"and"
"12230",1438,7,"before"
"12231",1438,7,"any"
"12232",1438,7,"one"
"12233",1438,7,"could"
"12234",1438,7,"realise"
"12235",1438,7,"was"
"12236",1439,7,"was"
"12237",1439,7,"being"
"12238",1439,7,"done"
"12239",1439,7,"the"
"12240",1439,7,"slippers"
"12241",1439,7,"socks"
"12242",1439,7,"and"
"12243",1439,7,"trousers"
"12244",1439,7,"had"
"12245",1439,7,"been"
"12246",1439,7,"kicked"
"12247",1440,7,"off"
"12248",1440,7,"under"
"12249",1440,7,"the"
"12250",1440,7,"table"
"12251",1440,7,"then"
"12252",1440,7,"he"
"12253",1440,7,"sprang"
"12254",1440,7,"up"
"12255",1440,7,"again"
"12256",1440,7,"and"
"12257",1440,7,"flung"
"12258",1440,7,"off"
"12259",1440,7,"his"
"12260",1440,7,"coat"
"12261",1442,7,"here"
"12262",1442,7,"stop"
"12263",1442,7,"that"
"12264",1442,7,"said"
"12265",1442,7,"jaffers"
"12266",1442,7,"suddenly"
"12267",1442,7,"realising"
"12268",1442,7,"what"
"12269",1442,7,"was"
"12270",1443,7,"happening"
"12271",1443,7,"he"
"12272",1443,7,"gripped"
"12273",1443,7,"at"
"12274",1443,7,"the"
"12275",1443,7,"waistcoat"
"12276",1443,7,"it"
"12277",1443,7,"struggled"
"12278",1443,7,"and"
"12279",1443,7,"the"
"12280",1443,7,"shirt"
"12281",1444,7,"slipped"
"12282",1444,7,"out"
"12283",1444,7,"of"
"12284",1444,7,"it"
"12285",1444,7,"and"
"12286",1444,7,"left"
"12287",1444,7,"it"
"12288",1444,7,"limp"
"12289",1444,7,"and"
"12290",1444,7,"empty"
"12291",1444,7,"in"
"12292",1444,7,"his"
"12293",1444,7,"hand"
"12294",1444,7,"hold"
"12295",1445,7,"him"
"12296",1445,7,"said"
"12297",1445,7,"jaffers"
"12298",1445,7,"loudly"
"12299",1445,7,"once"
"12300",1445,7,"he"
"12301",1445,7,"gets"
"12302",1445,7,"the"
"12303",1445,7,"things"
"12304",1445,7,"off"
"12305",1447,7,"hold"
"12306",1447,7,"him"
"12307",1447,7,"cried"
"12308",1447,7,"everyone"
"12309",1447,7,"and"
"12310",1447,7,"there"
"12311",1447,7,"was"
"12312",1447,7,"a"
"12313",1447,7,"rush"
"12314",1447,7,"at"
"12315",1447,7,"the"
"12316",1447,7,"fluttering"
"12317",1448,7,"white"
"12318",1448,7,"shirt"
"12319",1448,7,"which"
"12320",1448,7,"was"
"12321",1448,7,"now"
"12322",1448,7,"all"
"12323",1448,7,"that"
"12324",1448,7,"was"
"12325",1448,7,"visible"
"12326",1448,7,"of"
"12327",1448,7,"the"
"12328",1448,7,"stranger"
"12329",1450,7,"the"
"12330",1450,7,"shirt"
"12331",1450,7,"sleeve"
"12332",1450,7,"planted"
"12333",1450,7,"a"
"12334",1450,7,"shrewd"
"12335",1450,7,"blow"
"12336",1450,7,"in"
"12337",1450,7,"hall's"
"12338",1450,7,"face"
"12339",1450,7,"that"
"12340",1450,7,"stopped"
"12341",1451,7,"his"
"12342",1451,7,"open"
"12343",1451,7,"armed"
"12344",1451,7,"advance"
"12345",1451,7,"and"
"12346",1451,7,"sent"
"12347",1451,7,"him"
"12348",1451,7,"backward"
"12349",1451,7,"into"
"12350",1451,7,"old"
